timestamp,imu_z,imu_x,imu_y,motion_score,camera_event,camera_conf,road_event,road_conf,rear_event,rear_conf,decision,confidence,severity_score,motor_speed,lora_event,lora_sent,lora_confidence_check,lora_latency_ms,motion_conf,imu_conf,road_conf_fusion,ground_truth
15:07:35.957,1.0287,1.0077,1.0013,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,2.3,0.0,100,normal,YES,PASS,0.0,0.068,0.011,0.0,
15:07:36.206,1.0543,1.0015,1.0003,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,1.4,0.0,100,normal,YES,PASS,0.0,0.034,0.022,0.0,
15:07:36.436,1.0506,1.0017,1.0051,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,1.0,0.0,100,normal,YES,PASS,0.0,0.021,0.02,0.0,
15:07:36.688,1.0002,1.0105,1.0026,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.4,0.0,100,normal,YES,PASS,0.0,0.014,0.0,0.0,
15:07:36.916,1.0625,1.0094,1.0064,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.8,0.0,100,normal,YES,PASS,0.0,0.01,0.025,0.0,
15:07:37.140,1.0512,1.0072,1.0066,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.6,0.0,100,normal,YES,PASS,0.0,0.007,0.02,0.0,
15:07:37.367,1.0128,1.006,1.0091,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.3,0.0,100,normal,YES,PASS,0.0,0.005,0.005,0.0,
15:07:37.582,1.0062,1.0159,1.0092,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.2,0.0,100,normal,YES,PASS,0.0,0.004,0.002,0.0,
15:07:37.811,1.0118,1.0097,1.0033,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.2,0.0,100,normal,YES,PASS,0.0,0.003,0.005,0.0,
15:07:38.036,1.0438,1.0128,1.0135,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.4,0.0,100,normal,YES,PASS,0.0,0.002,0.018,0.0,
15:07:38.278,1.0056,1.0135,1.0111,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.001,0.002,0.0,
15:07:38.509,1.0558,1.0087,1.0036,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.5,0.0,100,normal,YES,PASS,0.0,0.001,0.022,0.0,
15:07:38.721,1.0545,1.0058,1.0146,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.5,0.0,100,normal,YES,PASS,0.0,0.001,0.022,0.0,
15:07:38.939,1.0466,1.0009,1.0024,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.4,0.0,100,normal,YES,PASS,0.0,0.001,0.019,0.0,
15:07:39.177,1.057,1.0048,1.0123,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.5,0.0,100,normal,YES,PASS,0.0,0.0,0.023,0.0,
15:07:39.415,1.0405,1.0015,1.005,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.3,0.0,100,normal,YES,PASS,0.0,0.0,0.016,0.0,
15:07:39.630,1.0189,1.0103,1.0077,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.2,0.0,100,normal,YES,PASS,0.0,0.0,0.008,0.0,
15:07:39.865,1.0117,1.0093,1.0026,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.0,0.005,0.0,
15:07:40.105,1.0562,1.0129,1.0108,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.5,0.0,100,normal,YES,PASS,0.0,0.0,0.022,0.0,
15:07:40.334,1.0071,1.0059,1.0063,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.0,0.003,0.0,
15:07:40.570,1.0287,1.0134,1.0112,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.2,0.0,100,normal,YES,PASS,0.0,0.0,0.011,0.0,
15:07:40.801,1.0255,1.0053,1.0037,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.2,0.0,100,normal,YES,PASS,0.0,0.0,0.01,0.0,
15:07:41.015,1.0023,1.0113,1.0124,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.0,0.0,100,normal,YES,PASS,0.0,0.0,0.001,0.0,
15:07:41.310,1.0095,1.0081,1.0106,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.0,0.004,0.0,
15:07:41.561,1.0137,1.0031,1.0053,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.0,0.005,0.0,
15:07:41.807,1.0551,1.0159,1.0046,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.4,0.0,100,normal,YES,PASS,0.0,0.0,0.022,0.0,
15:07:42.115,1.0384,1.0124,1.0036,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.3,0.0,100,normal,YES,PASS,0.0,0.0,0.015,0.0,
15:07:42.311,1.0557,1.0062,1.0077,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.4,0.0,100,normal,YES,PASS,0.0,0.0,0.022,0.0,
15:07:42.530,1.0518,1.0025,1.0089,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.4,0.0,100,normal,YES,PASS,0.0,0.0,0.021,0.0,
15:07:42.749,1.0169,1.0076,1.0064,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.0,0.007,0.0,
15:07:42.977,1.045,1.0012,1.0001,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.4,0.0,100,normal,YES,PASS,0.0,0.0,0.018,0.0,
15:07:43.200,1.0173,1.0076,1.0045,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.0,0.007,0.0,
15:07:43.416,1.0474,1.0046,1.0032,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.4,0.0,100,normal,YES,PASS,0.0,0.0,0.019,0.0,
15:07:43.628,1.029,1.0009,1.0084,0.0,normal,0.0,speed_hump,0.5034,normal,0.0,NORMAL,17.9,0.09,100,speed_hump,YES,PASS,0.0,0.0,0.012,0.503,
15:07:43.862,1.0266,1.0021,1.0055,0.0,normal,0.0,speed_hump,0.5034,normal,0.0,NORMAL,17.8,0.09,100,speed_hump,YES,PASS,0.0,0.0,0.011,0.503,
15:07:44.082,1.0401,1.0014,1.0049,0.0,normal,0.0,speed_hump,0.5034,normal,0.0,CAUTION,17.9,0.09,96,speed_hump,NO,BLOCKED,0.0,0.0,0.016,0.503,
15:07:44.319,1.0082,1.0073,1.0065,0.0,normal,0.0,speed_hump,0.5034,normal,0.0,CAUTION,17.7,0.09,96,speed_hump,NO,BLOCKED,0.0,0.0,0.003,0.503,
15:07:44.545,1.0134,1.0031,1.001,0.0,normal,0.0,speed_hump,0.5034,normal,0.0,CAUTION,17.7,0.09,96,speed_hump,NO,BLOCKED,0.0,0.0,0.005,0.503,
15:07:44.781,1.0274,1.0095,1.0081,0.0,normal,0.0,speed_hump,0.5054,normal,0.0,CAUTION,17.9,0.09,96,speed_hump,NO,BLOCKED,0.0,0.0,0.011,0.505,
15:07:45.015,1.0652,1.0071,1.0024,0.0,normal,0.0,speed_hump,0.5054,normal,0.0,CAUTION,18.2,0.09,95,speed_hump,NO,BLOCKED,0.0,0.0,0.026,0.505,
15:07:45.241,1.0212,1.0114,1.0096,0.0,normal,0.0,speed_hump,0.5054,normal,0.0,CAUTION,17.9,0.09,96,speed_hump,NO,BLOCKED,0.0,0.0,0.008,0.505,
15:07:45.471,1.0072,1.0065,1.0079,0.0,normal,0.0,speed_hump,0.5054,normal,0.0,CAUTION,17.7,0.09,96,speed_hump,NO,BLOCKED,0.0,0.0,0.003,0.505,
15:07:45.693,1.0016,1.0082,1.0062,0.0,normal,0.0,speed_hump,0.5054,normal,0.0,CAUTION,17.7,0.09,96,speed_hump,NO,BLOCKED,0.0,0.0,0.001,0.505,
