timestamp,imu_z,motion_score,decision,motor_speed,confidence
14:05:14.803,0.5,0.0,NORMAL,100,87.0%
14:05:15.040,0.51,0.0,NORMAL,100,100.0%
14:05:15.240,0.5,0.0,NORMAL,100,100.0%
14:05:15.435,0.5,0.0,NORMAL,100,100.0%
14:05:15.654,0.53,0.0,NORMAL,100,100.0%
14:05:15.845,0.52,0.0,NORMAL,100,100.0%
14:05:16.076,0.46,0.0,NORMAL,100,95.0%
14:05:16.295,0.48,0.0,NORMAL,100,100.0%
14:05:16.515,0.49,2.1,NORMAL,30,42.0%
14:05:16.729,0.53,2.1,NORMAL,30,42.0%
14:05:16.937,0.52,2.5,HAZARD,30,49.0%
14:05:17.134,0.57,5.3,HAZARD,30,59.0%
14:05:17.330,0.5,5.2,HAZARD,30,58.0%
14:05:17.573,0.42,5.4,HAZARD,30,57.0%
14:05:17.769,0.51,6.6,HAZARD,30,59.0%
14:05:17.957,0.54,5.8,HAZARD,30,59.0%
14:05:18.172,0.49,3.6,HAZARD,30,56.0%
14:05:18.363,0.5,2.2,HAZARD,30,42.0%
14:05:18.554,0.7,2.2,HAZARD,60,40.0%
14:05:18.749,0.44,1.8,HAZARD,60,55.0%
14:05:18.940,0.53,1.0,HAZARD,100,100.0%
14:05:19.131,0.48,0.8,NORMAL,100,100.0%
14:05:19.344,0.48,0.9,NORMAL,100,100.0%
14:05:19.542,0.49,1.8,NORMAL,60,48.0%
14:05:19.740,0.45,0.7,NORMAL,100,100.0%
14:05:19.935,0.48,1.8,NORMAL,60,47.0%
14:05:20.137,0.51,2.5,NORMAL,30,49.0%
14:05:20.342,0.47,2.7,HAZARD,30,53.0%
14:05:20.544,0.52,2.1,HAZARD,30,42.0%
14:05:20.739,0.5,1.2,HAZARD,100,100.0%
14:05:20.931,0.47,1.4,HAZARD,100,100.0%
14:05:21.123,0.48,2.7,HAZARD,30,56.0%
14:05:21.308,0.56,2.2,HAZARD,30,42.0%
14:05:21.500,0.46,1.5,NORMAL,100,47.0%
14:05:21.695,0.46,1.2,NORMAL,100,100.0%
14:05:21.894,0.49,2.1,HAZARD,30,42.0%
14:05:22.092,0.44,1.9,NORMAL,60,44.0%
14:05:22.280,0.48,0.9,NORMAL,100,100.0%
14:05:22.477,0.47,1.4,NORMAL,100,100.0%
14:05:22.684,0.5,2.1,NORMAL,30,42.0%
14:05:22.887,0.5,4.5,NORMAL,30,59.0%
14:05:23.076,0.47,4.6,HAZARD,30,56.0%
14:05:23.285,0.48,4.2,HAZARD,30,59.0%
14:05:23.486,0.51,3.2,HAZARD,30,59.0%
14:05:23.672,0.53,2.6,HAZARD,30,52.0%
14:05:23.865,0.47,2.9,HAZARD,30,57.0%
14:05:24.052,0.45,3.3,HAZARD,30,59.0%
14:05:24.240,0.49,1.9,HAZARD,60,42.0%
14:05:24.431,0.4,1.4,HAZARD,100,94.0%
14:05:24.621,0.55,0.4,NORMAL,100,100.0%
14:05:24.813,0.58,0.1,NORMAL,100,100.0%
14:05:25.008,0.56,0.6,NORMAL,100,100.0%
14:05:25.207,0.46,0.1,NORMAL,100,94.0%
14:05:25.396,0.48,0.1,NORMAL,100,100.0%
14:05:25.587,0.5,0.1,NORMAL,100,100.0%
14:05:25.773,0.5,0.0,NORMAL,100,100.0%
14:05:25.965,0.53,0.2,NORMAL,100,100.0%
14:05:26.163,0.46,0.3,NORMAL,100,95.0%
14:05:26.355,0.51,0.0,NORMAL,100,100.0%
14:05:26.591,0.53,0.4,NORMAL,100,100.0%
14:05:26.782,0.48,1.0,NORMAL,100,100.0%
14:05:26.963,0.49,0.2,NORMAL,100,100.0%
14:05:27.151,0.47,0.0,NORMAL,100,100.0%
14:05:27.345,0.52,0.2,NORMAL,100,100.0%
14:05:27.543,0.51,0.3,NORMAL,100,100.0%
14:05:27.741,0.52,0.0,NORMAL,100,100.0%
14:05:27.931,0.51,0.3,NORMAL,100,100.0%
14:05:28.122,0.56,0.5,NORMAL,100,100.0%
14:05:28.345,0.56,0.1,NORMAL,100,100.0%
14:05:28.568,0.61,0.3,NORMAL,100,100.0%
14:05:28.798,0.56,0.1,NORMAL,100,100.0%
14:05:29.020,0.56,0.2,NORMAL,100,100.0%
14:05:29.244,0.56,0.1,NORMAL,100,100.0%
14:05:29.463,0.49,0.1,NORMAL,100,95.0%
14:05:29.683,0.51,0.1,NORMAL,100,100.0%
14:05:29.920,0.47,0.6,NORMAL,100,100.0%
14:05:30.138,0.46,0.7,NORMAL,100,100.0%
14:05:30.365,0.49,0.9,NORMAL,100,100.0%
14:05:30.583,0.5,1.3,NORMAL,100,100.0%
14:05:30.809,0.52,0.6,NORMAL,100,100.0%
14:05:31.029,0.53,0.0,NORMAL,100,100.0%
14:05:31.250,0.55,0.2,NORMAL,100,100.0%
14:05:31.475,0.49,0.1,NORMAL,100,95.0%
14:05:31.696,0.48,0.2,NORMAL,100,100.0%
14:05:31.917,0.45,0.6,NORMAL,100,100.0%
