timestamp,imu_z,motion_score,decision,motor_speed,confidence
19:19:42.839,1.0175,0,NORMAL,100,100.0%
19:19:42.921,0.9968,0.0,NORMAL,100,100.0%
19:19:42.951,1.0148,0.0,NORMAL,100,100.0%
19:19:42.978,0.9935,0.0,NORMAL,100,100.0%
19:19:43.008,1.0155,0.0,NORMAL,100,100.0%
19:19:43.052,1.018,0.0,NORMAL,100,100.0%
19:19:43.092,1.0007,0.0,NORMAL,100,100.0%
19:19:43.124,1.0121,0.0,NORMAL,100,100.0%
19:19:43.172,0.9935,0.0,NORMAL,100,100.0%
19:19:43.211,0.9854,0.0,NORMAL,100,100.0%
19:19:43.248,1.0026,0.0,NORMAL,100,100.0%
19:19:43.277,1.0143,0.0,NORMAL,100,100.0%
19:19:43.316,0.988,0.0,NORMAL,100,100.0%
19:19:43.355,1.0092,0.0,NORMAL,100,100.0%
19:19:43.390,0.9921,0.0,NORMAL,100,100.0%
19:19:43.428,0.9873,0.0,NORMAL,100,100.0%
19:19:43.488,0.9811,0.0,NORMAL,100,100.0%
19:19:43.522,0.9983,0.0,NORMAL,100,100.0%
19:19:43.572,1.0007,0.0,NORMAL,100,100.0%
19:19:43.598,1.0132,0.0,NORMAL,100,100.0%
19:19:43.622,1.0022,0.0,NORMAL,100,100.0%
19:19:43.655,0.9925,0.0,NORMAL,100,100.0%
19:19:43.692,0.9839,0.0,NORMAL,100,100.0%
19:19:43.726,1.0063,0.0,NORMAL,100,100.0%
19:19:43.748,0.9833,0.0,NORMAL,100,100.0%
19:19:43.774,1.0195,0.0,NORMAL,100,100.0%
19:19:43.803,0.9908,0.0,NORMAL,100,100.0%
19:19:43.833,1.0075,0.0,NORMAL,100,100.0%
19:19:43.869,1.0099,0.0,NORMAL,100,100.0%
19:19:43.900,1.0185,0.0,NORMAL,100,100.0%
19:19:43.937,1.017,0.0,NORMAL,100,100.0%
19:19:43.964,0.9954,0.0,NORMAL,100,100.0%
19:19:43.995,1.0063,0.0,NORMAL,100,100.0%
19:19:44.028,0.9932,0.0,NORMAL,100,100.0%
19:19:44.066,1.0126,0.0,NORMAL,100,100.0%
19:19:44.093,0.9945,0.0,NORMAL,100,100.0%
19:19:44.144,1.0052,0.0,NORMAL,100,100.0%
19:19:44.179,1.0172,0.0,NORMAL,100,100.0%
19:19:44.217,0.988,0.0,NORMAL,100,100.0%
19:19:44.250,0.989,0.0,NORMAL,100,100.0%
19:19:44.288,0.9849,0.0,NORMAL,100,100.0%
19:19:44.310,1.0077,0.0,NORMAL,100,100.0%
19:19:44.343,0.9995,0.0,NORMAL,100,100.0%
19:19:44.371,1.0152,0.0,NORMAL,100,100.0%
19:19:44.411,0.9918,0.0,NORMAL,100,100.0%
19:19:44.446,0.9954,0.0,NORMAL,100,100.0%
19:19:44.474,1.0017,0.0,NORMAL,100,100.0%
19:19:44.518,1.0127,0.0,NORMAL,100,100.0%
19:19:44.543,0.9804,0.0,NORMAL,100,100.0%
19:19:44.574,1.0006,0.0,NORMAL,100,100.0%
