timestamp,imu_z,motion_score,decision,motor_speed,confidence
12:08:14.583,0.9815,0,NORMAL,100,100.0%
12:08:14.644,0.9874,0.0,NORMAL,100,100.0%
12:08:14.707,1.01,0.0,NORMAL,100,100.0%
12:08:14.787,0.99,0.0,NORMAL,100,100.0%
12:08:14.848,0.9876,0.0,NORMAL,100,100.0%
12:08:14.916,1.0007,0.0,NORMAL,100,100.0%
12:08:14.981,1.0037,0.0,NORMAL,100,100.0%
12:08:15.044,1.004,0.0,NORMAL,100,100.0%
12:08:15.122,1.0021,0.0,NORMAL,100,100.0%
12:08:15.266,1.0069,306.08,NORMAL,30,55.0%
12:08:15.292,1.0106,37.73,NORMAL,30,58.0%
12:08:15.336,1.0173,61.38,HAZARD,30,59.0%
12:08:15.379,1.0102,31.66,HAZARD,30,59.0%
12:08:15.429,0.985,22.2,HAZARD,30,57.0%
12:08:15.493,1.0134,15.86,HAZARD,30,61.0%
12:08:15.540,1.0168,9.93,HAZARD,30,60.0%
12:08:15.586,1.0033,3.69,HAZARD,30,56.0%
12:08:15.635,1.004,1.4,HAZARD,100,100.0%
12:08:15.682,0.9835,0.0,HAZARD,100,100.0%
12:08:15.732,1.0181,0.0,NORMAL,100,100.0%
12:08:15.778,0.9844,0.0,NORMAL,100,98.0%
12:08:15.809,1.0046,0.0,NORMAL,100,100.0%
12:08:15.857,0.9832,0.0,NORMAL,100,100.0%
12:08:15.890,0.9942,0.0,NORMAL,100,100.0%
12:08:15.922,0.99,0.0,NORMAL,100,100.0%
12:08:15.954,0.9914,0.0,NORMAL,100,100.0%
12:08:15.986,1.0122,1.28,NORMAL,100,100.0%
12:08:16.016,1.0042,2.48,NORMAL,30,44.0%
12:08:16.049,1.0094,7.45,NORMAL,30,57.0%
12:08:16.082,0.9904,15.27,HAZARD,30,59.0%
12:08:16.115,0.9905,17.54,HAZARD,30,60.0%
12:08:16.145,0.9881,21.88,HAZARD,30,59.0%
12:08:16.193,1.006,25.93,HAZARD,30,59.0%
12:08:16.226,1.0074,23.67,HAZARD,30,56.0%
12:08:16.257,1.0075,24.45,HAZARD,30,56.0%
12:08:16.289,0.9806,21.13,HAZARD,30,53.0%
12:08:16.322,0.9951,18.12,HAZARD,30,61.0%
12:08:16.355,0.9823,14.08,HAZARD,30,59.0%
12:08:16.385,0.9939,7.6,HAZARD,30,61.0%
12:08:16.417,0.9899,3.49,HAZARD,30,60.0%
12:08:16.448,0.9814,1.61,HAZARD,60,50.0%
12:08:16.480,0.9869,0.56,HAZARD,100,100.0%
12:08:16.513,1.0102,0.0,HAZARD,100,100.0%
12:08:16.560,1.0049,0.0,NORMAL,100,100.0%
12:08:16.594,0.9823,0.0,NORMAL,100,100.0%
12:08:16.627,0.9912,0.0,NORMAL,100,100.0%
12:08:16.656,0.9978,0.0,NORMAL,100,100.0%
12:08:16.690,1.0109,0.0,NORMAL,100,100.0%
12:08:16.721,1.0083,0.0,NORMAL,100,100.0%
12:08:16.822,1.0082,0.0,NORMAL,100,100.0%
12:08:16.841,1.002,0.0,NORMAL,100,100.0%
12:08:16.860,1.0078,0.0,NORMAL,100,100.0%
12:08:16.899,0.984,0.0,NORMAL,100,100.0%
12:08:16.931,0.9846,0.0,NORMAL,100,100.0%
12:08:16.963,0.9963,0.0,NORMAL,100,100.0%
12:08:16.995,0.9864,0.0,NORMAL,100,100.0%
12:08:17.025,0.996,0.0,NORMAL,100,100.0%
12:08:17.057,1.011,0.0,NORMAL,100,100.0%
12:08:17.089,0.9885,0.0,NORMAL,100,100.0%
12:08:17.123,1.0047,0.0,NORMAL,100,100.0%
12:08:17.154,0.993,0.0,NORMAL,100,100.0%
12:08:17.187,0.9949,0.0,NORMAL,100,100.0%
12:08:17.233,0.9965,0.0,NORMAL,100,100.0%
12:08:17.265,1.0051,0.0,NORMAL,100,100.0%
12:08:17.298,1.0109,0.0,NORMAL,100,100.0%
12:08:17.329,1.0028,0.0,NORMAL,100,100.0%
12:08:17.361,0.9835,0.0,NORMAL,100,100.0%
12:08:17.394,1.0065,0.0,NORMAL,100,100.0%
12:08:17.428,1.0136,0.0,NORMAL,100,100.0%
12:08:17.459,1.0021,0.0,NORMAL,100,100.0%
12:08:17.490,1.0181,0.0,NORMAL,100,100.0%
12:08:17.523,1.0056,0.0,NORMAL,100,98.0%
12:08:17.556,1.0191,0.0,NORMAL,100,100.0%
12:08:17.602,0.9812,0.0,NORMAL,100,100.0%
12:08:17.632,1.0185,0.0,NORMAL,100,100.0%
12:08:17.665,0.9918,0.0,NORMAL,100,100.0%
12:08:17.697,0.9964,0.0,NORMAL,100,100.0%
12:08:17.731,2.806,0.0,NORMAL,60,45.0%
12:08:17.760,2.7872,0.0,NORMAL,30,46.0%
12:08:17.793,0.3022,0.0,NORMAL,30,48.0%
12:08:17.825,1.3963,0.0,CAUTION,60,52.0%
12:08:17.862,1.0814,0.0,CAUTION,60,54.0%
12:08:17.891,1.0034,0.0,CAUTION,60,46.0%
12:08:17.948,1.0055,0.0,CAUTION,100,68.0%
12:08:17.969,0.9958,0.0,CAUTION,100,100.0%
12:08:18.001,1.0012,0.0,NORMAL,100,100.0%
12:08:18.032,0.9854,0.0,NORMAL,100,100.0%
12:08:18.066,1.0088,0.0,NORMAL,100,100.0%
12:08:18.096,0.9826,0.0,NORMAL,100,100.0%
12:08:18.130,0.9968,1.51,NORMAL,60,45.0%
12:08:18.162,1.0121,2.48,NORMAL,30,49.0%
12:08:18.196,1.016,5.12,NORMAL,30,60.0%
12:08:18.225,1.0194,8.31,HAZARD,30,60.0%
12:08:18.274,1.0094,10.01,HAZARD,30,59.0%
12:08:18.304,0.9921,11.1,HAZARD,30,62.0%
12:08:18.337,1.0048,10.54,HAZARD,30,59.0%
12:08:18.371,0.9854,7.46,HAZARD,30,56.0%
12:08:18.400,0.9882,6.63,HAZARD,30,59.0%
12:08:18.432,1.0152,5.89,HAZARD,30,61.0%
12:08:18.464,1.0078,5.69,HAZARD,30,57.0%
12:08:18.499,1.0076,5.27,HAZARD,30,57.0%
12:08:18.529,0.9945,4.52,HAZARD,30,58.0%
12:08:18.561,1.0165,4.2,HAZARD,30,61.0%
12:08:18.609,1.0007,4.08,HAZARD,30,57.0%
12:08:18.640,1.0119,3.54,HAZARD,30,62.0%
12:08:18.675,0.9914,3.46,HAZARD,30,58.0%
12:08:18.704,1.0125,3.72,HAZARD,30,61.0%
12:08:18.736,0.9979,4.01,HAZARD,30,58.0%
12:08:18.769,0.9981,3.83,HAZARD,30,59.0%
12:08:18.805,0.9873,3.57,HAZARD,30,57.0%
12:08:18.832,0.9981,3.77,HAZARD,30,62.0%
12:08:18.865,0.9834,3.68,HAZARD,30,57.0%
12:08:18.897,1.0184,1.93,HAZARD,30,38.0%
12:08:18.930,0.9851,1.05,HAZARD,100,100.0%
12:08:18.979,0.9869,1.9,HAZARD,60,41.0%
12:08:19.009,0.9922,2.53,HAZARD,30,53.0%
12:08:19.040,1.0091,2.88,HAZARD,30,60.0%
12:08:19.073,0.9928,3.94,HAZARD,30,59.0%
12:08:19.107,0.9997,4.29,HAZARD,30,59.0%
12:08:19.136,1.0159,5.83,HAZARD,30,58.0%
12:08:19.169,0.9962,5.87,HAZARD,30,58.0%
12:08:19.201,1.018,5.62,HAZARD,30,62.0%
12:08:19.235,1.0069,3.76,HAZARD,30,56.0%
12:08:19.263,0.9813,2.74,HAZARD,30,54.0%
12:08:19.313,0.9963,2.77,HAZARD,30,60.0%
12:08:19.345,1.0079,2.62,HAZARD,30,57.0%
12:08:19.377,0.9942,2.76,HAZARD,30,56.0%
12:08:19.410,1.0157,2.45,HAZARD,30,46.0%
12:08:19.444,1.0185,2.33,HAZARD,30,46.0%
12:08:19.473,1.0151,2.37,HAZARD,30,47.0%
12:08:19.505,0.9995,0.0,HAZARD,100,100.0%
12:08:19.582,0.985,0.0,HAZARD,100,100.0%
12:08:19.610,1.0015,0.0,NORMAL,100,100.0%
12:08:19.627,0.9935,0.0,NORMAL,100,100.0%
12:08:19.644,0.9916,0.0,NORMAL,100,100.0%
12:08:19.665,1.0018,0.0,NORMAL,100,100.0%
12:08:19.712,0.9822,0.0,NORMAL,100,100.0%
12:08:19.746,1.0132,0.0,NORMAL,100,100.0%
12:08:19.778,1.0163,0.0,NORMAL,100,100.0%
12:08:19.808,0.9978,0.0,NORMAL,100,100.0%
12:08:19.846,0.9866,0.0,NORMAL,100,100.0%
12:08:19.874,0.999,1.24,NORMAL,100,100.0%
12:08:19.904,0.9943,1.86,NORMAL,60,46.0%
12:08:19.936,1.0053,2.26,NORMAL,30,44.0%
12:08:19.969,1.0054,1.63,NORMAL,60,53.0%
12:08:20.002,1.0103,0.0,NORMAL,100,100.0%
12:08:20.031,1.0151,0.0,CAUTION,100,100.0%
12:08:20.065,1.0126,0.0,NORMAL,100,100.0%
12:08:20.113,0.9906,0.5,NORMAL,100,100.0%
12:08:20.145,1.0154,0.0,NORMAL,100,100.0%
