timestamp,imu_z,motion_score,decision,motor_speed,confidence
11:37:41.643,1.0103,0,NORMAL,100,100.0%
11:37:41.709,1.006,0.0,NORMAL,100,100.0%
11:37:41.759,1.0141,0.0,NORMAL,100,100.0%
11:37:41.820,1.0199,0.0,NORMAL,100,100.0%
11:37:41.882,1.0155,0.0,NORMAL,100,100.0%
11:37:41.929,1.012,0.0,NORMAL,100,100.0%
11:37:41.978,0.9964,0.0,NORMAL,100,100.0%
11:37:42.010,0.9976,0.0,NORMAL,100,100.0%
11:37:42.060,0.9997,0.0,NORMAL,100,100.0%
11:37:42.123,1.0175,0.0,NORMAL,100,100.0%
11:37:42.190,1.0157,306.08,NORMAL,30,59.0%
11:37:42.265,0.9841,176.09,NORMAL,30,57.0%
11:37:42.332,0.998,69.81,HAZARD,30,62.0%
11:37:42.395,1.0121,153.83,HAZARD,30,59.0%
11:37:42.460,0.9834,95.98,HAZARD,30,54.0%
11:37:42.511,1.0,155.88,HAZARD,30,60.0%
11:37:42.554,1.011,180.83,HAZARD,30,59.0%
11:37:42.633,1.0143,147.72,HAZARD,30,59.0%
11:37:42.651,0.9987,104.08,HAZARD,30,58.0%
11:37:42.686,0.9989,91.59,HAZARD,30,60.0%
11:37:42.713,0.9959,55.97,HAZARD,30,59.0%
11:37:42.749,0.9949,89.56,HAZARD,30,61.0%
11:37:42.778,0.9867,112.27,HAZARD,30,60.0%
11:37:42.813,1.008,120.24,HAZARD,30,59.0%
11:37:42.845,1.0131,102.16,HAZARD,30,57.0%
11:37:42.876,1.0073,107.66,HAZARD,30,56.0%
11:37:42.906,0.9814,106.97,HAZARD,30,53.0%
11:37:42.938,1.018,82.06,HAZARD,30,61.0%
11:37:42.989,0.986,65.89,HAZARD,30,54.0%
11:37:43.017,1.0159,75.05,HAZARD,30,64.0%
11:37:43.049,0.9817,85.14,HAZARD,30,54.0%
11:37:43.083,1.0073,89.66,HAZARD,30,60.0%
11:37:43.115,1.0133,89.97,HAZARD,30,57.0%
11:37:43.145,0.9954,56.32,HAZARD,30,58.0%
11:37:43.178,0.9986,58.94,HAZARD,30,61.0%
11:37:43.210,1.0016,63.98,HAZARD,30,58.0%
11:37:43.242,0.9941,17.44,HAZARD,30,59.0%
11:37:43.276,0.9997,44.43,HAZARD,30,59.0%
11:37:43.323,0.9802,43.34,HAZARD,30,56.0%
11:37:43.354,0.9862,22.38,HAZARD,30,58.0%
11:37:43.404,0.9866,34.09,HAZARD,30,59.0%
11:37:43.448,1.0,42.74,HAZARD,30,60.0%
11:37:43.497,0.9945,78.83,HAZARD,30,58.0%
11:37:43.545,1.0161,63.94,HAZARD,30,61.0%
11:37:43.596,1.0074,47.45,HAZARD,30,57.0%
11:37:43.644,0.9962,47.3,HAZARD,30,61.0%
11:37:43.707,0.9979,42.92,HAZARD,30,61.0%
11:37:43.754,1.0135,29.54,HAZARD,30,59.0%
11:37:43.802,0.985,30.25,HAZARD,30,54.0%
11:37:43.848,0.999,25.26,HAZARD,30,61.0%
11:37:43.899,0.9927,85.51,HAZARD,30,58.0%
11:37:43.950,1.01,121.24,HAZARD,30,61.0%
11:37:43.994,0.9909,84.92,HAZARD,30,59.0%
11:37:44.077,0.9917,208.96,HAZARD,30,60.0%
11:37:44.140,1.0059,183.72,HAZARD,30,59.0%
11:37:44.205,1.0045,153.76,HAZARD,30,56.0%
11:37:44.265,1.0191,6.01,HAZARD,30,58.0%
11:37:44.357,0.9969,16.39,HAZARD,30,55.0%
11:37:44.411,0.9933,181.86,HAZARD,30,64.0%
11:37:44.474,1.0053,145.24,HAZARD,30,59.0%
11:37:44.539,0.9804,25.91,HAZARD,30,53.0%
11:37:44.608,1.0067,22.1,HAZARD,30,59.0%
11:37:44.651,1.0092,33.72,HAZARD,30,58.0%
11:37:44.699,1.016,110.89,HAZARD,30,59.0%
11:37:44.731,1.0179,143.28,HAZARD,30,59.0%
11:37:44.796,1.012,176.62,HAZARD,30,59.0%
11:37:44.816,1.0004,29.31,HAZARD,30,60.0%
11:37:44.843,1.0171,65.98,HAZARD,30,58.0%
11:37:44.875,1.0177,78.71,HAZARD,30,59.0%
11:37:44.908,0.9867,71.37,HAZARD,30,57.0%
11:37:44.940,1.0068,20.71,HAZARD,30,62.0%
11:37:44.972,1.0173,15.93,HAZARD,30,59.0%
11:37:45.004,0.9943,29.32,HAZARD,30,55.0%
11:37:45.034,1.005,6.56,HAZARD,30,63.0%
11:37:45.067,0.9932,6.75,HAZARD,30,58.0%
11:37:45.102,1.0105,11.45,HAZARD,30,61.0%
11:37:45.133,0.9804,13.92,HAZARD,30,54.0%
11:37:45.222,0.9939,14.78,HAZARD,30,61.0%
11:37:45.254,1.0168,29.0,HAZARD,30,61.0%
11:37:45.278,0.9984,142.13,HAZARD,30,58.0%
11:37:45.307,0.9886,114.48,HAZARD,30,60.0%
11:37:45.339,0.9855,125.43,HAZARD,30,59.0%
11:37:45.372,0.9804,149.45,HAZARD,30,59.0%
11:37:45.404,1.0076,196.09,HAZARD,30,59.0%
11:37:45.434,0.9937,96.62,HAZARD,30,58.0%
11:37:45.466,1.0189,1.6,HAZARD,60,46.0%
11:37:45.500,0.9815,134.93,HAZARD,30,54.0%
11:37:45.532,0.9995,61.56,HAZARD,30,63.0%
11:37:45.579,0.9837,30.39,HAZARD,30,56.0%
11:37:45.611,1.0067,27.84,HAZARD,30,59.0%
11:37:45.644,0.9853,22.87,HAZARD,30,53.0%
11:37:45.675,1.0087,16.24,HAZARD,30,60.0%
11:37:45.707,1.0048,13.88,HAZARD,30,56.0%
11:37:45.739,0.99,9.3,HAZARD,30,57.0%
11:37:45.775,0.9894,6.99,HAZARD,30,59.0%
11:37:45.804,0.9918,29.56,HAZARD,30,60.0%
11:37:45.834,1.0111,16.75,HAZARD,30,61.0%
11:37:45.866,0.9934,0.0,HAZARD,100,100.0%
