timestamp,imu_z,motion_score,decision,motor_speed,confidence
13:25:06.363,1.85,0.0,CAUTION,90,64.0
13:25:06.557,1.7225,0.0,CAUTION,91,84.0
13:25:06.674,1.6141,0.0,CAUTION,92,97.0
13:25:06.782,1.522,0.0,CAUTION,94,97.0
13:25:06.896,1.4437,0.0,CAUTION,94,97.0
13:25:06.998,1.3771,0.0,CAUTION,96,97.0
13:25:07.108,1.3206,0.0,CAUTION,96,96.0
13:25:07.223,1.2725,0.0,CAUTION,96,96.0
13:25:07.344,1.2316,0.0,CAUTION,97,98.0
13:25:07.467,1.1969,0.0,CAUTION,98,98.0
13:25:07.582,1.1673,0.0,CAUTION,98,98.0
13:25:07.704,1.1422,0.0,CAUTION,98,97.0
13:25:07.828,1.1209,0.0,CAUTION,98,82.0
13:25:07.967,1.1028,0.0,CAUTION,98,73.0
13:25:08.089,1.0874,0.0,CAUTION,99,66.0
13:25:08.205,1.0743,0.0,CAUTION,99,58.0
13:25:08.316,1.0631,0.0,CAUTION,99,41.0
13:25:08.446,1.0536,0.0,CAUTION,100,39.0
13:25:08.566,1.0456,0.0,CAUTION,100,51.0
13:25:08.676,1.0388,0.0,CAUTION,100,81.0
13:25:08.798,1.0329,0.0,NORMAL,100,100.0
13:25:08.915,1.028,0.0,NORMAL,100,100.0
13:25:09.005,1.0238,0.0,NORMAL,100,100.0
13:25:09.098,1.0202,0.0,NORMAL,100,100.0
13:25:09.196,1.0172,0.0,NORMAL,100,100.0
13:25:09.293,1.0146,0.0,NORMAL,100,100.0
13:25:09.389,1.0124,0.0,NORMAL,100,100.0
13:25:09.483,1.0106,0.0,NORMAL,100,100.0
13:25:09.579,1.009,0.0,NORMAL,100,100.0
13:25:09.661,1.0076,0.0,NORMAL,100,100.0
13:25:09.756,1.0065,0.0,NORMAL,100,100.0
13:25:09.853,1.0055,0.0,NORMAL,100,100.0
13:25:09.959,1.0047,0.0,NORMAL,100,100.0
13:25:10.059,1.004,0.0,NORMAL,100,100.0
13:25:10.157,1.0034,0.0,NORMAL,100,100.0
13:25:10.278,1.0029,0.0,NORMAL,100,100.0
13:25:10.377,1.0024,0.0,NORMAL,100,100.0
13:25:10.479,1.0021,0.0,NORMAL,100,100.0
13:25:10.572,1.0018,0.0,NORMAL,100,100.0
13:25:10.671,1.0015,0.0,NORMAL,100,100.0
13:25:10.772,1.0013,0.0,NORMAL,100,100.0
13:25:10.872,1.0011,0.0,NORMAL,100,100.0
13:25:10.974,1.0009,0.0,NORMAL,100,100.0
13:25:11.070,1.0008,0.0,NORMAL,100,100.0
13:25:11.172,1.0007,0.0,NORMAL,100,100.0
13:25:11.275,1.0006,0.0,NORMAL,100,100.0
13:25:11.374,1.0005,0.0,NORMAL,100,100.0
13:25:11.477,1.0004,0.0,NORMAL,100,100.0
13:25:11.580,1.0003,0.0,NORMAL,100,100.0
13:25:11.678,1.0003,0.0,NORMAL,100,100.0
13:25:11.779,1.0003,0.0,NORMAL,100,100.0
13:25:11.888,1.0002,0.0,NORMAL,100,100.0
13:25:11.993,1.0002,0.0,NORMAL,100,100.0
13:25:12.096,1.0002,0.0,NORMAL,100,100.0
13:25:12.197,1.0001,0.0,NORMAL,100,100.0
13:25:12.305,1.0001,0.0,NORMAL,100,100.0
13:25:12.450,1.0001,0.0,NORMAL,100,100.0
13:25:12.609,1.0001,0.0,NORMAL,100,100.0
13:25:12.787,1.0001,0.0,NORMAL,100,100.0
13:25:13.007,1.0001,0.0,NORMAL,100,100.0
13:25:13.222,1.0,0.0,NORMAL,100,100.0
13:25:13.451,1.0,0.0,NORMAL,100,100.0
13:25:13.658,1.0,0.0,NORMAL,100,100.0
13:25:13.866,1.0,0.0,NORMAL,100,100.0
13:25:14.078,1.0,0.0,NORMAL,100,100.0
13:25:14.291,1.0,0.0,NORMAL,100,100.0
13:25:14.504,1.0,0.0,NORMAL,100,100.0
13:25:14.730,1.0,0.0,NORMAL,100,100.0
13:25:14.947,1.0,0.0,NORMAL,100,100.0
13:25:15.167,1.0,0.0,NORMAL,100,100.0
13:25:15.397,1.0,0.0,NORMAL,100,100.0
13:25:15.698,1.0,0.0,NORMAL,100,100.0
13:25:16.031,1.0,0.0,NORMAL,100,100.0
13:25:16.282,1.0,0.0,NORMAL,100,100.0
13:25:16.532,1.0,0.0,NORMAL,100,100.0
13:25:16.801,1.0,0.0,NORMAL,100,100.0
13:25:17.045,1.0,0.0,NORMAL,100,100.0
13:25:17.282,1.0,0.0,NORMAL,100,100.0
13:25:17.505,1.0,0.0,NORMAL,100,100.0
13:25:17.740,1.0,0.0,NORMAL,100,100.0
13:25:17.955,1.0,0.0,NORMAL,100,100.0
13:25:18.202,1.0,0.0,NORMAL,100,100.0
13:25:18.438,1.0,0.0,NORMAL,100,100.0
13:25:18.655,1.0,0.0,NORMAL,100,100.0
13:25:18.896,1.0,0.0,NORMAL,100,100.0
13:25:19.113,1.0,0.0,NORMAL,100,100.0
13:25:19.341,1.0,0.0,NORMAL,100,100.0
13:25:19.581,1.0,0.0,NORMAL,100,100.0
13:25:19.808,1.0,0.0,NORMAL,100,100.0
13:25:20.050,1.0,0.0,NORMAL,100,100.0
13:25:20.305,1.0,0.0,NORMAL,100,100.0
13:25:20.552,1.0,0.0,NORMAL,100,100.0
13:25:20.793,1.0,0.0,NORMAL,100,100.0
13:25:21.025,1.0,0.0,NORMAL,100,100.0
13:25:21.265,1.0,0.0,NORMAL,100,100.0
13:25:21.495,1.0,46.33,NORMAL,65,57.0
13:25:21.796,1.0,46.33,NORMAL,65,57.0
13:25:22.083,1.0,46.33,HAZARD,65,57.0
13:25:22.357,1.0,46.33,HAZARD,65,57.0
13:25:22.617,1.0,46.33,HAZARD,65,57.0
13:25:22.839,1.0,46.33,HAZARD,65,57.0
13:25:23.093,1.0,46.33,HAZARD,65,57.0
13:25:23.344,1.0,46.33,HAZARD,65,57.0
13:25:23.610,1.0,46.33,HAZARD,65,57.0
13:25:23.862,1.0,26.67,HAZARD,65,57.0
13:25:24.132,1.0,25.0,HAZARD,65,57.0
13:25:24.363,1.0,15.33,HAZARD,65,57.0
13:25:24.613,1.0,4.67,HAZARD,65,57.0
