timestamp,imu_z,motion_score,decision,motor_speed,confidence
19:38:09.479,1.002,0,NORMAL,100,100.0%
19:38:09.539,0.9833,0.0,NORMAL,100,100.0%
19:38:09.582,1.007,0.67,NORMAL,100,100.0%
19:38:09.611,1.0122,0.0,NORMAL,100,100.0%
19:38:09.645,1.015,0.0,NORMAL,100,100.0%
19:38:09.671,1.0074,0.0,NORMAL,100,100.0%
19:38:09.708,0.9862,0.0,NORMAL,100,100.0%
19:38:09.733,1.0052,0.0,NORMAL,100,100.0%
19:38:09.774,0.9833,0.0,NORMAL,100,100.0%
19:38:09.799,0.9859,0.0,NORMAL,100,100.0%
19:38:09.827,1.0068,0.0,NORMAL,100,100.0%
19:38:09.858,1.0188,0.0,NORMAL,100,100.0%
19:38:09.895,0.994,0.0,NORMAL,100,100.0%
19:38:09.927,0.9986,0.0,NORMAL,100,100.0%
19:38:09.962,1.0031,0.0,NORMAL,100,100.0%
19:38:10.001,1.0073,0.0,NORMAL,100,100.0%
19:38:10.055,0.989,0.0,NORMAL,100,100.0%
19:38:10.096,0.9912,0.0,NORMAL,100,100.0%
19:38:10.119,0.9985,0.0,NORMAL,100,100.0%
19:38:10.144,1.0183,0.0,NORMAL,100,100.0%
19:38:10.169,0.9936,0.0,NORMAL,100,100.0%
19:38:10.196,0.985,0.0,NORMAL,100,100.0%
19:38:10.225,0.9914,0.0,NORMAL,100,100.0%
19:38:10.257,1.0134,0.0,NORMAL,100,100.0%
19:38:10.306,1.0081,0.0,NORMAL,100,100.0%
19:38:10.327,0.9822,0.0,NORMAL,100,100.0%
19:38:10.354,0.9857,0.0,NORMAL,100,100.0%
19:38:10.380,2.8162,0.0,NORMAL,60,46.0%
19:38:10.406,2.7978,0.0,NORMAL,30,47.0%
19:38:10.432,0.3144,0.0,HAZARD,30,48.0%
19:38:10.467,1.3911,0.0,HAZARD,60,52.0%
19:38:10.501,1.1119,0.0,CAUTION,60,58.0%
19:38:10.532,0.9899,0.0,CAUTION,60,49.0%
19:38:10.579,1.0092,0.0,CAUTION,60,53.0%
19:38:10.625,1.0164,0.0,CAUTION,100,100.0%
19:38:10.647,1.0039,0.0,CAUTION,100,100.0%
19:38:10.675,1.009,0.0,NORMAL,100,100.0%
19:38:10.705,1.0027,0.0,NORMAL,100,100.0%
19:38:10.736,0.9954,0.0,NORMAL,100,100.0%
19:38:10.768,0.9928,0.0,NORMAL,100,100.0%
19:38:10.799,0.9915,0.0,NORMAL,100,100.0%
19:38:10.835,0.9814,0.0,NORMAL,100,100.0%
19:38:10.885,0.9842,0.0,NORMAL,100,100.0%
19:38:10.911,1.002,0.0,NORMAL,100,100.0%
19:38:10.946,1.0059,0.0,NORMAL,100,100.0%
19:38:10.980,0.9837,0.0,NORMAL,100,100.0%
19:38:11.011,1.017,0.0,NORMAL,100,100.0%
19:38:11.039,2.7852,0.0,NORMAL,60,52.0%
19:38:11.071,2.7985,0.0,NORMAL,60,49.0%
19:38:11.106,0.3039,0.0,NORMAL,30,48.0%
19:38:11.159,1.4043,0.0,CAUTION,60,52.0%
19:38:11.184,1.0979,0.0,CAUTION,60,54.0%
19:38:11.217,1.0161,0.0,CAUTION,60,46.0%
19:38:11.253,1.018,0.0,CAUTION,100,68.0%
19:38:11.290,0.9807,0.0,CAUTION,100,100.0%
19:38:11.315,1.0164,0.0,NORMAL,100,100.0%
19:38:11.348,0.9847,0.0,NORMAL,100,100.0%
19:38:11.379,0.9993,0.0,NORMAL,100,100.0%
19:38:11.428,0.9908,0.0,NORMAL,100,100.0%
19:38:11.457,0.9896,0.0,NORMAL,100,100.0%
19:38:11.488,1.005,0.0,NORMAL,100,100.0%
19:38:11.528,1.0004,0.0,NORMAL,100,100.0%
19:38:11.557,0.9876,0.0,NORMAL,100,100.0%
19:38:11.586,0.9851,0.0,NORMAL,100,100.0%
19:38:11.615,1.0029,0.0,NORMAL,100,100.0%
19:38:11.650,1.2845,0.0,NORMAL,60,81.0%
19:38:11.680,1.3189,0.0,NORMAL,60,92.0%
19:38:11.729,1.281,0.0,CAUTION,60,98.0%
19:38:11.756,1.7809,0.0,CAUTION,60,98.0%
19:38:11.791,1.7835,0.0,CAUTION,60,98.0%
19:38:11.823,1.5005,0.0,CAUTION,60,98.0%
19:38:11.856,1.5069,0.0,CAUTION,60,98.0%
19:38:11.889,1.1921,0.0,CAUTION,60,98.0%
19:38:11.921,1.2176,0.0,CAUTION,60,98.0%
19:38:11.954,0.9901,0.0,CAUTION,60,89.0%
19:38:12.001,0.9834,0.0,CAUTION,60,67.0%
19:38:12.023,0.9809,0.0,CAUTION,100,100.0%
19:38:12.059,0.9935,0.0,CAUTION,100,100.0%
19:38:12.092,1.0199,0.0,NORMAL,100,100.0%
19:38:12.525,1.0036,15.07,NORMAL,30,56.0%
19:38:12.556,0.9958,0.0,NORMAL,100,100.0%
19:38:12.578,0.9892,0.0,NORMAL,100,100.0%
19:38:12.610,0.9842,0.0,NORMAL,100,100.0%
19:38:12.639,0.9942,0.0,NORMAL,100,100.0%
19:38:12.672,1.0189,0.0,NORMAL,100,100.0%
19:38:12.704,1.0068,0.0,NORMAL,100,100.0%
19:38:12.737,1.3075,0.0,NORMAL,60,79.0%
19:38:12.768,1.2986,0.0,NORMAL,60,89.0%
19:38:12.802,1.3105,0.0,CAUTION,60,98.0%
19:38:12.847,1.7847,0.0,CAUTION,60,98.0%
19:38:12.880,1.7938,0.0,CAUTION,60,98.0%
19:38:12.915,1.4901,0.0,CAUTION,60,98.0%
19:38:12.945,1.4859,0.0,CAUTION,60,98.0%
19:38:12.977,1.1959,0.0,CAUTION,60,98.0%
19:38:13.009,1.2016,0.0,CAUTION,60,98.0%
19:38:13.040,0.9821,0.0,CAUTION,60,89.0%
19:38:13.072,1.0191,0.0,CAUTION,60,68.0%
19:38:13.105,1.0088,0.0,CAUTION,100,100.0%
19:38:13.153,0.9972,0.0,CAUTION,100,100.0%
19:38:13.185,0.9936,0.0,NORMAL,100,100.0%
19:38:13.216,0.9982,0.0,NORMAL,100,100.0%
19:38:13.248,0.9914,0.0,NORMAL,100,100.0%
19:38:13.283,1.0169,0.0,NORMAL,100,100.0%
19:38:13.314,0.9904,0.0,NORMAL,100,100.0%
19:38:13.347,1.0179,0.0,NORMAL,100,100.0%
19:38:13.376,0.9919,0.0,NORMAL,100,100.0%
19:38:13.425,0.997,0.0,NORMAL,100,100.0%
19:38:13.456,0.9942,0.0,NORMAL,100,100.0%
19:38:13.488,0.9975,0.0,NORMAL,100,100.0%
19:38:13.520,1.0161,0.0,NORMAL,100,100.0%
19:38:13.552,0.9893,0.0,NORMAL,100,100.0%
19:38:14.465,1.0066,0.0,NORMAL,100,100.0%
19:38:15.055,0.9827,0.0,NORMAL,100,100.0%
19:38:15.637,0.9924,0.0,NORMAL,100,100.0%
19:38:15.689,1.0063,0.0,NORMAL,100,100.0%
19:38:16.084,0.9863,0.0,NORMAL,100,100.0%
19:38:16.730,0.9885,0.0,NORMAL,100,100.0%
19:38:16.801,0.9873,21.93,NORMAL,30,59.0%
19:38:16.855,1.0017,0.0,NORMAL,100,100.0%
19:38:16.923,1.0037,0.0,NORMAL,100,100.0%
19:38:16.993,1.01,0.0,NORMAL,100,100.0%
19:38:17.054,0.9851,5.9,NORMAL,30,55.0%
19:38:17.127,1.0081,2.4,NORMAL,30,45.0%
19:38:17.186,1.0131,2.35,HAZARD,30,41.0%
19:38:17.233,0.9869,2.65,HAZARD,30,50.0%
19:38:17.716,0.9834,11.18,HAZARD,30,59.0%
19:38:18.904,1.0011,4.6,HAZARD,30,60.0%
19:38:20.596,1.0049,14.42,HAZARD,30,56.0%
19:38:21.246,0.9998,2.56,HAZARD,30,52.0%
19:38:22.482,0.9958,2.08,HAZARD,30,41.0%
19:38:23.649,1.0124,1.54,HAZARD,60,45.0%
19:38:24.977,1.0043,13.28,HAZARD,30,57.0%
19:38:26.568,0.9934,7.79,HAZARD,30,58.0%
19:38:26.922,0.9902,1.95,HAZARD,60,38.0%
19:38:29.113,0.9941,0.0,HAZARD,100,100.0%
19:38:29.782,1.0111,0.0,HAZARD,100,100.0%
19:38:30.737,0.9847,0.0,NORMAL,100,100.0%
19:38:30.971,0.989,0.0,NORMAL,100,100.0%
19:38:32.036,1.0173,0.56,NORMAL,100,100.0%
19:38:32.779,1.0123,142.94,NORMAL,30,58.0%
19:38:33.387,1.0072,17.15,NORMAL,30,59.0%
19:38:33.490,0.9993,30.05,HAZARD,30,58.0%
19:38:33.553,1.0045,17.68,HAZARD,30,56.0%
19:38:33.621,0.9844,0.0,HAZARD,100,100.0%
19:38:33.700,0.9918,7.73,HAZARD,30,59.0%
19:38:33.750,0.9953,0.0,HAZARD,100,100.0%
19:38:33.838,0.9979,0.0,NORMAL,100,100.0%
19:38:33.883,1.0112,0.0,NORMAL,100,100.0%
19:38:33.947,1.0169,4.22,NORMAL,30,59.0%
19:38:34.034,1.0173,0.0,NORMAL,100,100.0%
19:38:34.116,1.0152,2.72,NORMAL,30,62.0%
19:38:34.187,1.0003,0.0,NORMAL,100,100.0%
19:38:34.253,0.9954,0.0,NORMAL,100,100.0%
19:38:34.313,0.9845,0.0,NORMAL,100,100.0%
19:38:34.363,0.9922,0.0,NORMAL,100,100.0%
19:38:34.415,0.9823,0.0,NORMAL,100,100.0%
19:38:34.468,1.0051,0.0,NORMAL,100,100.0%
19:38:34.518,0.9801,0.0,NORMAL,100,100.0%
19:38:34.562,1.0028,0.0,NORMAL,100,100.0%
19:38:34.633,0.9965,0.0,NORMAL,100,100.0%
19:38:34.711,1.012,0.0,NORMAL,100,100.0%
19:38:35.033,0.9992,0.0,NORMAL,100,100.0%
19:38:35.080,1.0146,10.88,NORMAL,30,59.0%
19:38:35.130,1.0063,3.7,NORMAL,30,57.0%
19:38:35.184,1.0094,0.0,NORMAL,100,100.0%
19:38:35.228,1.0053,0.0,NORMAL,100,100.0%
19:38:35.472,1.0019,0.0,NORMAL,100,100.0%
19:38:35.918,0.9834,2.98,NORMAL,30,56.0%
19:38:36.008,1.0181,10.65,NORMAL,30,61.0%
19:38:36.055,0.9981,0.0,NORMAL,100,98.0%
19:38:36.108,0.9857,0.0,NORMAL,100,100.0%
19:38:36.159,1.0179,0.0,NORMAL,100,100.0%
19:38:36.224,0.9997,0.0,NORMAL,100,100.0%
19:38:36.287,0.9854,0.0,NORMAL,100,100.0%
19:38:36.337,0.9928,0.0,NORMAL,100,100.0%
19:38:36.385,1.0163,0.0,NORMAL,100,100.0%
19:38:36.433,1.0151,0.0,NORMAL,100,100.0%
19:38:36.488,0.9805,0.0,NORMAL,100,100.0%
19:38:37.019,0.9889,0.0,NORMAL,100,100.0%
19:38:37.205,0.9829,8.45,NORMAL,30,59.0%
19:38:37.250,1.003,0.0,NORMAL,100,100.0%
19:38:37.485,1.0084,0.0,NORMAL,100,100.0%
19:38:38.030,1.0053,9.17,NORMAL,30,56.0%
19:38:38.216,1.0016,15.42,HAZARD,30,57.0%
19:38:38.293,0.9981,14.47,HAZARD,30,58.0%
19:38:38.348,0.9865,9.55,HAZARD,30,57.0%
19:38:38.404,0.996,0.0,HAZARD,100,100.0%
19:38:38.453,0.9841,0.0,HAZARD,100,100.0%
19:38:38.511,0.9885,0.0,NORMAL,100,100.0%
19:38:38.605,0.9857,0.0,NORMAL,100,100.0%
19:38:38.687,0.9901,11.48,NORMAL,30,60.0%
19:38:38.748,0.9892,2.23,NORMAL,30,42.0%
19:38:38.798,1.0016,14.89,HAZARD,30,60.0%
19:38:38.882,1.016,2.28,HAZARD,30,43.0%
19:38:39.480,1.0018,0.68,HAZARD,100,100.0%
19:38:39.538,1.0144,28.49,HAZARD,30,59.0%
19:38:39.597,0.9962,0.0,HAZARD,100,100.0%
19:38:39.664,1.0071,4.74,HAZARD,30,61.0%
19:38:39.718,1.0051,0.0,NORMAL,100,100.0%
19:38:39.762,0.9894,0.0,NORMAL,100,100.0%
19:38:39.815,1.0074,0.0,NORMAL,100,100.0%
19:38:39.879,1.0029,0.0,NORMAL,100,100.0%
19:38:39.919,0.9942,1.64,NORMAL,60,52.0%
19:38:39.980,1.0114,0.0,NORMAL,100,100.0%
19:38:40.335,1.2878,0.0,NORMAL,60,84.0%
19:38:41.203,1.2943,16.84,NORMAL,30,57.0%
19:38:41.271,1.3183,18.35,HAZARD,30,57.0%
19:38:41.343,1.8147,3.04,HAZARD,30,54.0%
19:38:41.421,1.7906,0.0,HAZARD,60,98.0%
19:38:41.476,1.5082,3.86,HAZARD,30,59.0%
19:38:41.539,1.4905,0.0,HAZARD,60,98.0%
19:38:41.600,1.19,0.0,CAUTION,60,98.0%
19:38:41.665,1.1945,5.4,CAUTION,30,59.0%
19:38:41.734,0.9995,0.0,CAUTION,60,93.0%
19:38:41.788,0.9841,0.0,CAUTION,60,70.0%
19:38:41.864,1.0095,8.93,CAUTION,30,61.0%
19:38:41.914,0.9967,0.0,HAZARD,100,100.0%
19:38:41.964,0.9865,0.0,NORMAL,100,100.0%
19:38:42.017,1.009,0.0,NORMAL,100,100.0%
19:38:42.071,0.9816,10.69,NORMAL,30,55.0%
19:38:42.132,1.0179,0.0,NORMAL,100,100.0%
19:38:42.197,0.9988,0.0,NORMAL,100,100.0%
19:38:42.252,1.011,0.0,NORMAL,100,100.0%
19:38:42.310,0.9982,0.0,NORMAL,100,100.0%
19:38:42.373,0.9844,6.92,NORMAL,30,57.0%
19:38:42.661,1.0168,0.0,NORMAL,100,100.0%
19:38:42.719,0.9952,0.0,NORMAL,100,100.0%
19:38:42.828,1.0147,1.22,NORMAL,100,100.0%
19:38:42.955,0.9915,0.0,NORMAL,100,100.0%
19:38:43.043,1.0192,8.71,NORMAL,30,62.0%
19:38:43.298,0.9831,9.62,NORMAL,30,54.0%
19:38:44.164,1.0174,3.84,HAZARD,30,64.0%
19:38:44.254,0.9834,6.37,HAZARD,30,54.0%
19:38:44.486,1.0069,0.0,HAZARD,100,100.0%
19:38:45.050,0.9818,0.87,HAZARD,100,100.0%
19:38:45.118,0.9822,3.15,HAZARD,30,59.0%
19:38:45.178,1.0172,0.0,NORMAL,100,100.0%
19:38:45.233,1.003,0.0,NORMAL,100,100.0%
19:38:45.320,1.008,0.0,NORMAL,100,100.0%
19:38:45.729,1.0141,0.0,NORMAL,100,100.0%
19:38:47.184,0.9941,43.05,NORMAL,30,58.0%
19:38:47.865,1.0194,46.52,NORMAL,30,61.0%
19:38:48.404,1.0086,5.77,HAZARD,30,57.0%
19:38:49.020,0.9945,3.14,HAZARD,30,61.0%
19:38:49.084,0.9807,6.86,HAZARD,30,59.0%
19:38:49.162,0.9857,0.0,HAZARD,100,100.0%
19:38:49.212,0.9817,0.0,HAZARD,100,100.0%
19:38:49.266,0.9936,2.09,HAZARD,30,45.0%
19:38:49.320,0.9835,0.0,NORMAL,100,100.0%
19:38:49.381,1.0089,0.0,NORMAL,100,100.0%
19:38:49.436,1.0096,0.0,NORMAL,100,100.0%
19:38:49.500,0.997,0.0,NORMAL,100,100.0%
19:38:49.580,0.9892,0.0,NORMAL,100,100.0%
19:38:49.638,0.9991,0.0,NORMAL,100,100.0%
19:38:49.698,1.0127,0.0,NORMAL,100,100.0%
19:38:49.762,0.9928,0.92,NORMAL,100,100.0%
19:38:49.830,1.0188,0.0,NORMAL,100,100.0%
19:38:50.199,1.0138,0.0,NORMAL,100,100.0%
19:38:50.886,1.0171,11.97,NORMAL,30,63.0%
19:38:50.952,0.9825,13.01,NORMAL,30,54.0%
19:38:50.996,0.9801,11.37,HAZARD,30,62.0%
19:38:51.056,1.009,0.0,HAZARD,100,100.0%
19:38:51.261,1.0057,0.0,HAZARD,100,100.0%
