timestamp,imu_z,motion_score,decision,motor_speed,confidence
11:52:15.500,0.9938,0,NORMAL,100,100.0%
11:52:15.594,1.0189,0.0,NORMAL,100,100.0%
11:52:15.616,1.0181,0.0,NORMAL,100,100.0%
11:52:15.649,0.9966,0.0,NORMAL,100,98.0%
11:52:15.696,0.9829,0.0,NORMAL,100,100.0%
11:52:15.746,0.9851,0.0,NORMAL,100,100.0%
11:52:15.800,0.9824,0.0,NORMAL,100,100.0%
11:52:15.841,0.9876,0.0,NORMAL,100,100.0%
11:52:15.887,1.0036,0.0,NORMAL,100,100.0%
11:52:15.952,0.9934,0.0,NORMAL,100,100.0%
11:52:16.000,0.9966,0.0,NORMAL,100,100.0%
11:52:16.049,1.0066,0.0,NORMAL,100,100.0%
11:52:16.097,0.9981,0.0,NORMAL,100,100.0%
11:52:16.145,0.9853,0.0,NORMAL,100,100.0%
11:52:16.195,1.0073,0.0,NORMAL,100,100.0%
11:52:16.239,0.997,294.77,NORMAL,30,58.0%
11:52:16.304,0.9943,0.0,NORMAL,100,100.0%
11:52:16.360,1.0129,0.56,NORMAL,100,100.0%
11:52:16.404,0.9896,0.0,NORMAL,100,100.0%
11:52:16.451,0.9803,2.55,NORMAL,30,54.0%
11:52:16.498,0.9958,2.14,NORMAL,30,45.0%
11:52:16.547,0.9994,4.81,HAZARD,30,60.0%
11:52:16.593,0.9913,6.71,HAZARD,30,58.0%
11:52:16.658,1.0012,11.33,HAZARD,30,60.0%
11:52:16.714,0.997,11.65,HAZARD,30,58.0%
11:52:16.754,0.9892,8.64,HAZARD,30,60.0%
11:52:16.806,0.9966,5.44,HAZARD,30,60.0%
11:52:16.851,1.008,9.51,HAZARD,30,59.0%
11:52:16.905,0.9933,23.13,HAZARD,30,58.0%
11:52:16.981,0.9966,41.38,HAZARD,30,61.0%
11:52:17.009,1.0027,57.79,HAZARD,30,59.0%
11:52:17.054,1.0145,82.76,HAZARD,30,58.0%
11:52:17.104,1.0042,69.22,HAZARD,30,56.0%
11:52:17.153,0.9993,16.27,HAZARD,30,58.0%
11:52:17.204,0.9981,35.3,HAZARD,30,59.0%
11:52:17.249,0.9955,39.23,HAZARD,30,59.0%
11:52:17.297,1.0059,11.79,HAZARD,30,60.0%
11:52:17.367,0.9838,26.5,HAZARD,30,53.0%
11:52:17.409,1.0005,30.19,HAZARD,30,60.0%
11:52:17.459,0.9804,17.92,HAZARD,30,56.0%
