timestamp,imu_z,motion_score,decision,motor_speed,confidence
11:57:20.044,1.0179,0,NORMAL,100,100.0%
11:57:20.096,0.9805,0.0,NORMAL,100,100.0%
11:57:20.117,0.9891,0.0,NORMAL,100,100.0%
11:57:20.134,1.0176,0.0,NORMAL,100,100.0%
11:57:20.183,0.9975,0.0,NORMAL,100,100.0%
11:57:20.214,0.9929,0.0,NORMAL,100,100.0%
11:57:20.245,0.9933,0.0,NORMAL,100,100.0%
11:57:20.277,1.0151,0.0,NORMAL,100,100.0%
11:57:20.306,1.0161,0.0,NORMAL,100,100.0%
11:57:20.345,0.9896,0.0,NORMAL,100,100.0%
11:57:20.374,0.9927,0.0,NORMAL,100,100.0%
11:57:20.407,1.0171,0.0,NORMAL,100,100.0%
11:57:20.438,1.0124,0.0,NORMAL,100,100.0%
11:57:20.476,1.0151,0.0,NORMAL,100,100.0%
11:57:20.501,0.9972,0.0,NORMAL,100,100.0%
11:57:20.549,0.9872,0.0,NORMAL,100,100.0%
11:57:20.580,0.9931,0.0,NORMAL,100,100.0%
11:57:20.613,0.9909,0.0,NORMAL,100,100.0%
11:57:20.644,0.9987,304.34,NORMAL,30,61.0%
11:57:20.676,1.0056,0.0,NORMAL,100,100.0%
11:57:20.707,1.0198,0.0,NORMAL,100,100.0%
11:57:20.742,0.99,0.0,NORMAL,100,100.0%
11:57:20.771,1.0135,0.0,NORMAL,100,100.0%
11:57:20.803,0.9888,0.0,NORMAL,100,100.0%
11:57:20.838,1.0173,0.0,NORMAL,100,100.0%
11:57:20.872,1.0173,0.0,NORMAL,100,100.0%
11:57:20.913,0.9882,0.0,NORMAL,100,100.0%
11:57:20.948,1.0109,0.0,NORMAL,100,100.0%
11:57:20.981,1.0043,0.0,NORMAL,100,100.0%
11:57:21.014,0.9903,0.0,NORMAL,100,100.0%
11:57:21.044,0.9844,0.0,NORMAL,100,100.0%
11:57:21.076,1.011,0.0,NORMAL,100,100.0%
11:57:21.107,0.9888,0.0,NORMAL,100,100.0%
11:57:21.139,0.998,0.0,NORMAL,100,100.0%
11:57:21.171,1.008,0.0,NORMAL,100,100.0%
11:57:21.203,0.9918,0.0,NORMAL,100,100.0%
11:57:21.236,0.9864,0.0,NORMAL,100,100.0%
11:57:21.269,0.9951,0.89,NORMAL,100,100.0%
11:57:21.299,1.0011,1.27,NORMAL,100,100.0%
11:57:21.350,1.0011,2.41,NORMAL,30,40.0%
11:57:21.381,1.0096,2.81,NORMAL,30,57.0%
11:57:21.412,1.0083,2.78,HAZARD,30,57.0%
11:57:21.445,1.0106,2.79,HAZARD,30,57.0%
11:57:21.477,0.9885,2.66,HAZARD,30,51.0%
11:57:21.510,0.9928,2.32,HAZARD,30,43.0%
11:57:21.539,0.989,26.82,HAZARD,30,59.0%
11:57:21.571,2.8123,4.02,HAZARD,30,98.0%
