timestamp,imu_z,imu_x,imu_y,motion_score,camera_event,camera_conf,road_event,road_conf,rear_event,rear_conf,decision,confidence,severity_score,motor_speed,lora_event,lora_sent,lora_confidence_check,lora_latency_ms,motion_conf,imu_conf,road_conf_fusion,ground_truth
14:15:12.379,1.0619,1.0084,1.0045,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,2.9,0.0,100,normal,YES,PASS,0.0,0.068,0.018,0.0,
14:15:12.521,1.0272,1.0021,1.0099,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,1.4,0.0,100,normal,YES,PASS,0.0,0.034,0.008,0.0,
14:15:12.657,1.0126,1.007,1.0086,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.9,0.0,100,normal,YES,PASS,0.0,0.021,0.004,0.0,
14:15:12.799,1.0217,1.0041,1.0133,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.6,0.0,100,normal,YES,PASS,0.0,0.014,0.006,0.0,
14:15:12.932,1.0259,1.012,1.006,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.5,0.0,100,normal,YES,PASS,0.0,0.01,0.007,0.0,
14:15:13.070,1.0203,1.004,1.011,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.3,0.0,100,normal,YES,PASS,0.0,0.007,0.006,0.0,
14:15:13.196,1.0066,1.0092,1.0088,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.2,0.0,100,normal,YES,PASS,0.0,0.005,0.002,0.0,
14:15:13.326,1.0125,1.0087,1.0001,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.2,0.0,100,normal,YES,PASS,0.0,0.004,0.004,0.0,
14:15:13.448,1.0025,1.0049,1.0111,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.003,0.001,0.0,
14:15:13.583,1.0058,1.0064,1.0006,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.002,0.002,0.0,
14:15:13.713,1.016,1.0007,1.0109,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.001,0.005,0.0,
14:15:13.832,1.0206,1.0027,1.0086,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.001,0.006,0.0,
14:15:13.962,1.0269,1.0097,1.0009,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.001,0.008,0.0,
14:15:14.082,1.0424,1.0012,1.0089,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.001,0.012,0.0,
14:15:14.199,1.0183,1.0147,1.0092,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.0,0.005,0.0,
14:15:14.315,1.0434,1.0112,1.0046,0.0,normal,0.0,speed_hump,0.5594,normal,0.0,NORMAL,19.7,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.012,0.559,
14:15:14.446,1.0076,1.0025,1.0101,0.0,normal,0.0,speed_hump,0.5677,normal,0.0,NORMAL,19.9,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.002,0.568,
14:15:14.587,1.0504,1.0065,1.0022,0.0,normal,0.0,speed_hump,0.582,normal,0.0,NORMAL,20.5,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.014,0.582,
14:15:14.721,1.0471,1.0047,1.0046,0.0,normal,0.0,speed_hump,0.5763,normal,0.0,NORMAL,20.3,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.013,0.576,
14:15:14.861,1.0018,1.0076,1.0065,0.0,normal,0.0,speed_hump,0.5586,normal,0.0,NORMAL,19.6,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.001,0.559,
14:15:14.994,1.0283,1.0017,1.0037,0.0,normal,0.0,speed_hump,0.5638,normal,0.0,NORMAL,19.8,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.008,0.564,
14:15:15.128,1.0029,1.0074,1.0046,0.0,normal,0.0,speed_hump,0.577,normal,0.0,NORMAL,20.2,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.001,0.577,
14:15:15.264,1.0081,1.005,1.0123,0.0,normal,0.0,speed_hump,0.5761,normal,0.0,NORMAL,20.2,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.002,0.576,
14:15:15.392,1.0198,1.0114,1.0101,0.0,normal,0.0,speed_hump,0.563,normal,0.0,NORMAL,19.8,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.006,0.563,
14:15:15.519,1.0441,1.0106,1.0112,0.0,normal,0.0,speed_hump,0.5695,normal,0.0,NORMAL,20.1,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.013,0.569,
14:15:15.649,1.0386,1.0093,1.0113,0.0,normal,0.0,speed_hump,0.565,normal,0.0,NORMAL,19.9,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.011,0.565,
14:15:15.778,1.0043,1.0126,1.0046,0.0,normal,0.0,speed_hump,0.5602,normal,0.0,NORMAL,19.6,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.001,0.56,
14:15:15.900,1.0125,1.0054,1.0115,0.0,normal,0.0,speed_hump,0.5839,normal,0.0,NORMAL,20.5,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.004,0.584,
14:15:16.029,1.0601,1.0094,1.0067,0.0,normal,0.0,speed_hump,0.5733,normal,0.0,NORMAL,20.2,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.017,0.573,
14:15:16.160,1.0618,1.0006,1.0052,0.0,normal,0.0,speed_hump,0.572,normal,0.0,NORMAL,20.2,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.018,0.572,
14:15:16.296,1.0182,1.0104,1.0077,0.0,normal,0.0,speed_hump,0.5732,normal,0.0,NORMAL,20.1,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.005,0.573,
14:15:16.438,1.0157,1.0119,1.0023,0.0,normal,0.0,speed_hump,0.5799,normal,0.0,NORMAL,20.3,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.004,0.58,
14:15:16.587,1.0601,1.0069,1.0114,0.0,normal,0.0,speed_hump,0.5751,normal,0.0,NORMAL,20.3,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.017,0.575,
14:15:16.728,1.0525,1.0019,1.0127,0.0,normal,0.0,speed_hump,0.5754,normal,0.0,NORMAL,20.3,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.015,0.575,
