timestamp,imu_z,imu_x,imu_y,motion_score,camera_event,camera_conf,road_event,road_conf,rear_event,rear_conf,decision,confidence,severity_score,motor_speed,lora_event,lora_sent,lora_confidence_check,lora_latency_ms,motion_conf,imu_conf,road_conf_fusion,ground_truth
13:13:39.023,1.0197,1.0079,1.0125,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,3.1,0.0,100,normal,YES,PASS,0.0,0.068,0.008,0.0,
13:13:40.201,1.0376,1.0108,1.0144,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,1.6,0.0,100,normal,YES,PASS,0.0,0.034,0.015,0.0,
13:13:41.369,1.0148,1.0121,1.0003,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,1.0,0.0,100,normal,YES,PASS,0.0,0.021,0.006,0.0,
13:13:42.554,1.0563,1.0015,1.0046,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.8,0.0,100,normal,YES,PASS,0.0,0.014,0.023,0.0,
13:13:43.760,1.0243,1.0066,1.0103,0.0,normal,0.0,speed_hump,0.6573,normal,0.0,NORMAL,23.5,0.0,100,speed_hump,YES,PASS,0.0,0.01,0.01,0.657,
13:13:44.928,1.0074,1.0117,1.0109,0.0,normal,0.0,speed_hump,0.7036,normal,0.0,NORMAL,25.0,0.0,100,speed_hump,YES,PASS,0.0,0.007,0.003,0.704,
13:13:46.094,1.04,1.0002,1.0092,0.0,normal,0.0,speed_hump,0.6997,normal,0.0,NORMAL,24.8,0.0,100,speed_hump,YES,PASS,0.0,0.005,0.016,0.7,
13:13:47.280,1.0331,1.0074,1.0029,0.0,normal,0.0,speed_hump,0.5872,normal,0.0,NORMAL,20.8,0.0,100,speed_hump,YES,PASS,0.0,0.004,0.013,0.587,
13:13:48.447,1.0359,1.0062,1.005,0.0,normal,0.0,speed_hump,0.7178,normal,0.0,NORMAL,25.3,0.18,100,speed_hump,YES,PASS,0.0,0.003,0.014,0.718,
13:13:49.600,1.011,1.0047,1.0122,0.0,normal,0.0,speed_hump,0.5986,normal,0.0,NORMAL,21.1,0.0,100,speed_hump,YES,PASS,0.0,0.002,0.004,0.599,
13:13:50.749,1.0287,1.0076,1.0124,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.1,0.0,100,normal,YES,PASS,0.0,0.001,0.011,0.0,
13:13:51.903,1.014,1.0112,1.0055,0.0,normal,0.0,speed_hump,0.603,normal,0.0,NORMAL,21.2,0.0,100,speed_hump,YES,PASS,0.0,0.001,0.006,0.603,
13:13:53.070,1.0632,1.0037,1.0081,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.2,0.0,100,normal,YES,PASS,0.0,0.001,0.025,0.0,
13:13:54.224,1.0269,1.0118,1.0068,0.0,normal,0.0,speed_hump,0.6026,normal,0.0,NORMAL,21.2,0.0,100,speed_hump,YES,PASS,0.0,0.001,0.011,0.603,
13:13:55.387,1.0079,1.001,1.0109,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.0,0.0,100,normal,YES,PASS,0.0,0.0,0.003,0.0,
13:13:56.540,1.0278,1.0016,1.0126,0.0,normal,0.0,speed_hump,0.5991,normal,0.0,NORMAL,21.0,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.011,0.599,
13:13:57.710,1.0178,1.0092,1.001,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.0,0.0,100,normal,YES,PASS,0.0,0.0,0.007,0.0,
13:13:58.914,1.0381,1.0077,1.0091,0.0,normal,0.0,speed_hump,0.607,normal,0.0,NORMAL,21.3,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.015,0.607,
13:14:00.164,1.0066,1.0069,1.0131,0.0,normal,0.0,normal,0.0,normal,0.0,NORMAL,0.0,0.0,100,normal,YES,PASS,0.0,0.0,0.003,0.0,
13:14:01.409,1.03,1.0113,1.0072,0.0,normal,0.0,speed_hump,0.5873,normal,0.0,NORMAL,20.6,0.0,100,speed_hump,YES,PASS,0.0,0.0,0.012,0.587,
